release_date,title,genre,region,want_to_see,url
2026-03-20,挽救计划,"['剧情', '科幻', '惊悚']",['美国'],42219,https://movie.douban.com/subject/35010610/
2026-03-20,至尊马蒂,"['剧情', '运动']","['芬兰', '美国']",29812,https://movie.douban.com/subject/36691620/
2026-03-20,河狸变身计划,"['喜剧', '科幻', '动画']",['美国'],21377,https://movie.douban.com/subject/36999793/
2026-03-20,你好，爱美丽,"['动画', '家庭']","['法国', '比利时']",14437,https://movie.douban.com/subject/36394612/
2026-03-20,时间旅馆,"['剧情', '爱情']",['中国大陆'],1640,https://movie.douban.com/subject/35700764/
2026-03-21,长夜将尽,"['剧情', '爱情', '犯罪']",['中国大陆'],6044,https://movie.douban.com/subject/35590993/
2026-03-27,密探,"['剧情', '犯罪', '悬疑']","['巴西', '法国']",37115,https://movie.douban.com/subject/36697078/
2026-03-28,拆弹专家2,"['动作', '犯罪']","['中国大陆', '中国香港']",75641,https://movie.douban.com/subject/30171424/
2026-03-28,蜂蜜的针,"['爱情', '犯罪', '悬疑']",['中国大陆'],15086,https://movie.douban.com/subject/26022233/
2026-03-28,绿液惊魂,"['喜剧', '科幻', '惊悚']","['英国', '法国']",3928,https://movie.douban.com/subject/34968393/
2026-03-28,搜查瑠公圳,"['剧情', '犯罪', '悬疑']",['中国台湾'],1772,https://movie.douban.com/subject/35736046/
2026-04-03,超级马力欧银河大电影,"['喜剧', '动画', '奇幻']","['日本', '美国']",6186,https://movie.douban.com/subject/36806351/
2026-04-03,我，许可,['剧情'],['中国大陆'],4987,https://movie.douban.com/subject/37332784/
2026-04-03,我的妈耶,"['剧情', '喜剧', '家庭']",['中国大陆'],3580,https://movie.douban.com/subject/36217763/
2026-04-03,北回归线以北,['剧情'],['中国大陆'],800,https://movie.douban.com/subject/36941236/
2026-04-03,凌晨两点半3,"['惊悚', '恐怖']",['中国大陆'],249,https://movie.douban.com/subject/36990246/
2026-04-03,八子参军,"['历史', '战争', '戏曲']",['中国大陆'],22,https://movie.douban.com/subject/38371772/
2026-04-04,天才游戏,"['犯罪', '悬疑']",['中国大陆'],16305,https://movie.douban.com/subject/35159709/
2026-04-10,角头：大桥头,"['动作', '犯罪']",['中国台湾'],2142,https://movie.douban.com/subject/36126098/
2026-04-18,器子,"['剧情', '动作', '犯罪']",['中国台湾'],1159,https://movie.douban.com/subject/35882592/
2026-04-24,登月(第一部),['纪录片'],['中国大陆'],303,https://movie.douban.com/subject/38362649/
2026-05-01,千金不换,"['剧情', '喜剧']",['中国大陆'],3467,https://movie.douban.com/subject/36918875/
2026-05-08,真人快打2,"['动作', '科幻', '奇幻']",['美国'],3293,https://movie.douban.com/subject/35754057/
2026-05-20,为我的心动买单,"['喜剧', '爱情']",['中国大陆'],1908,https://movie.douban.com/subject/37350266/
2026-05-20,错过了，遗憾吗？,"['喜剧', '爱情']",['中国大陆'],1866,https://movie.douban.com/subject/36117834/
2026-07-99,大唐妖探,"['喜剧', '动画', '悬疑']",['中国大陆'],852,https://movie.douban.com/subject/35464353/
2027-02-06,流浪地球3(上),"['科幻', '冒险', '灾难']",['中国大陆'],92959,https://movie.douban.com/subject/36212391/
2027-02-99,守密者,['剧情'],['中国大陆'],125,https://movie.douban.com/subject/37497264/
