release_date,title,genre,region,want_to_see,url
2026-09-04,杀死比尔：血色全传,"['动作', '犯罪']",['美国'],70760,https://movie.douban.com/subject/10756537/
2026-09-04,坠落2：死点,"['惊悚', '冒险']","['美国', '英国']",11942,https://movie.douban.com/subject/36318704/
2026-09-04,怒之杀,"['动作', '犯罪', '惊悚']","['英国', '美国']",4615,https://movie.douban.com/subject/36889088/
2026-09-04,怪屋,"['悬疑', '惊悚', '恐怖']",['中国大陆'],966,https://movie.douban.com/subject/37427091/
2026-09-05,燃烧吧！爸爸,"['剧情', '喜剧']",['中国大陆'],4503,https://movie.douban.com/subject/36903929/
2026-09-05,大熊雨林,"['纪录片', '短片']",['加拿大'],1482,https://movie.douban.com/subject/33422507/
2026-09-05,红闪电,['剧情'],['中国大陆'],199,https://movie.douban.com/subject/37171813/
2026-09-12,浪花儿,['纪录片'],['中国大陆'],3763,https://movie.douban.com/subject/37527015/
2026-09-12,偷偷喜欢你,"['剧情', '爱情']",['中国台湾'],889,https://movie.douban.com/subject/36994226/
2026-09-12,我想留在你身边,"['爱情', '奇幻']",['中国大陆'],885,https://movie.douban.com/subject/35390242/
2026-09-12,床下有人4,"['悬疑', '惊悚']",['中国大陆'],95,https://movie.douban.com/subject/36961914/
2026-09-17,目不转睛,['悬疑'],['中国大陆'],149,https://movie.douban.com/subject/37517044/
2026-09-25,复仇者联盟4：终局之战,"['剧情', '动作', '科幻']",['美国'],203175,https://movie.douban.com/subject/26100958/
2026-09-25,老江湖,"['喜剧', '动作', '犯罪']",['中国大陆'],2941,https://movie.douban.com/subject/35840408/
2026-09-25,梁祝·化蝶,"['爱情', '动画', '奇幻']","['中国大陆', '中国香港']",402,https://movie.douban.com/subject/36421885/
2026-09-25,死亡禁区实录,"['悬疑', '惊悚', '恐怖']",['中国大陆'],317,https://movie.douban.com/subject/37380650/
2026-09-25,铁达妮的号,"['剧情', '喜剧']",['中国大陆'],119,https://movie.douban.com/subject/37144718/
2026-10-23,象行记,['纪录片'],"['中国大陆', '新加坡']",914,https://movie.douban.com/subject/36464801/
2027-02-06,流浪地球3(上),"['科幻', '冒险', '灾难']",['中国大陆'],100596,https://movie.douban.com/subject/36212391/
2027-02-99,守密者,['剧情'],['中国大陆'],785,https://movie.douban.com/subject/37497264/
