release_date,title,genre,region,want_to_see,url
2025-04-03,热烈,"['剧情', '喜剧']",['中国大陆'],73197,https://movie.douban.com/subject/35556001/
2025-04-03,不说话的爱,['剧情'],['中国大陆'],11929,https://movie.douban.com/subject/35907663/
2025-04-03,不完美逃脱,['短片'],['中国大陆'],608,https://movie.douban.com/subject/35295042/
2025-04-04,猎狐·行动,"['剧情', '动作', '犯罪']",['中国大陆'],20967,https://movie.douban.com/subject/26938697/
2025-04-04,我的世界大电影,"['动作', '动画', '奇幻']","['美国', '瑞典']",11823,https://movie.douban.com/subject/26149750/
2025-04-04,向阳·花,"['剧情', '犯罪']",['中国大陆'],10705,https://movie.douban.com/subject/36954004/
2025-04-04,阳光照耀青春里,['剧情'],"['中国大陆', '中国香港']",6307,https://movie.douban.com/subject/35411283/
2025-04-04,机动战士高达：跨时之战,"['科幻', '动画', '冒险']",['日本'],2244,https://movie.douban.com/subject/37143373/
2025-04-08,东四十条,['剧情'],['中国大陆'],6762,https://movie.douban.com/subject/36215199/
2025-04-11,荒蛮故事,"['剧情', '喜剧', '犯罪']","['阿根廷', '西班牙']",302496,https://movie.douban.com/subject/24750126/
2025-04-11,速度与激情7,"['动作', '犯罪']","['美国', '中国大陆']",61275,https://movie.douban.com/subject/23761370/
2025-04-11,此心安处,['剧情'],['美国'],6537,https://movie.douban.com/subject/35782224/
2025-04-11,谍网追凶,"['动作', '惊悚']",['美国'],5633,https://movie.douban.com/subject/36251574/
2025-04-18,黎明的一切,['剧情'],['日本'],26783,https://movie.douban.com/subject/36135198/
2025-04-18,孤独的美食家 剧场版,['剧情'],['日本'],3464,https://movie.douban.com/subject/36959346/
2025-04-18,火之鸟 伊甸之花,"['剧情', '科幻', '动画']",['日本'],1482,https://movie.douban.com/subject/36478774/
2025-04-30,水饺皇后,"['剧情', '传记']","['中国大陆', '中国香港']",6646,https://movie.douban.com/subject/33414470/
2025-04-99,会计刺客2,"['剧情', '动作', '犯罪']",['美国'],4619,https://movie.douban.com/subject/27077476/
2025-04-99,孤独摇滚(上),"['动画', '音乐']",['日本'],2820,https://movie.douban.com/subject/36415357/
2025-04-99,赎梦,"['剧情', '犯罪', '恐怖']",['中国香港'],1774,https://movie.douban.com/subject/35480795/
2025-04-99,孤独摇滚(下),"['剧情', '动画', '音乐']",['日本'],1544,https://movie.douban.com/subject/36613553/
2025-05-01,独一无二,['剧情'],['中国大陆'],2889,https://movie.douban.com/subject/36896644/
2025-05-01,猎金游戏,"['剧情', '犯罪']",['中国大陆'],2410,https://movie.douban.com/subject/35929258/
2025-05-01,大风杀,"['剧情', '犯罪', '悬疑']","['中国大陆', '中国香港']",1715,https://movie.douban.com/subject/36512371/
2025-05-01,苍茫的天涯是我的爱,"['剧情', '喜剧']",['中国大陆'],990,https://movie.douban.com/subject/36978067/
2025-05-01,好工作！,"['剧情', '喜剧']",['中国大陆'],432,https://movie.douban.com/subject/37039947/
2025-05-01,开心超人之逆世营救,"['儿童', '科幻', '动画']",['中国大陆'],269,https://movie.douban.com/subject/36851305/
2025-05-09,祭屋,"['惊悚', '恐怖']",['中国大陆'],208,https://movie.douban.com/subject/37193368/
2025-05-30,时间之子,"['动画', '奇幻', '冒险']",['中国大陆'],3655,https://movie.douban.com/subject/36469477/
2025-05-31,戈壁行者,['纪录片'],['中国大陆'],88,https://movie.douban.com/subject/35592008/
2025-05-99,雷霆特攻队*,"['剧情', '动作', '科幻']",['美国'],11891,https://movie.douban.com/subject/35927475/
2025-05-99,星际宝贝史迪奇,"['剧情', '喜剧', '动作']",['美国'],4887,https://movie.douban.com/subject/30345743/
2025-07-05,星河入梦,"['动作', '科幻', '冒险']",['中国大陆'],3285,https://movie.douban.com/subject/36883105/
2025-07-25,长安的荔枝,"['剧情', '喜剧', '古装']",['中国大陆'],8244,https://movie.douban.com/subject/36185502/
2025-07-31,731,"['剧情', '战争']",['中国大陆'],37636,https://movie.douban.com/subject/27605659/
2025-10-01,熊猫计划2,"['喜剧', '动作']",['中国大陆'],700,https://movie.douban.com/subject/37211128/
2027-02-06,流浪地球3(上),"['科幻', '冒险', '灾难']",['中国大陆'],80204,https://movie.douban.com/subject/36212391/
