release_date,title,genre,region,want_to_see,url
2026-09-25,敦煌英雄,"['动作', '古装']",['中国大陆'],20424,https://movie.douban.com/subject/35244246/
2026-09-25,老江湖,"['喜剧', '动作', '犯罪']",['中国大陆'],3957,https://movie.douban.com/subject/35840408/
2026-09-25,死亡禁区实录,"['悬疑', '惊悚', '恐怖']",['中国大陆'],667,https://movie.douban.com/subject/37380650/
2026-09-25,凝脂手,['剧情'],['中国大陆'],422,https://movie.douban.com/subject/37667170/
2026-09-25,铁达妮的号,"['剧情', '喜剧']",['中国大陆'],250,https://movie.douban.com/subject/37144718/
2026-09-25,红衣新娘,"['悬疑', '惊悚', '恐怖']",['中国大陆'],145,https://movie.douban.com/subject/37407445/
2026-09-25,最后，一根稻草托起了下巴,['剧情'],['中国大陆'],100,https://movie.douban.com/subject/38376267/
2026-09-30,野兽之心,"['剧情', '动作', '冒险']",['美国'],12982,https://movie.douban.com/subject/36828393/
2026-10-01,神探之痕迹‎,['犯罪'],['中国大陆'],4880,https://movie.douban.com/subject/37247814/
2026-10-01,侦战,"['剧情', '动作', '犯罪']","['中国香港', '中国大陆']",1634,https://movie.douban.com/subject/36912789/
2026-10-01,活色生香,['剧情'],['中国大陆'],1616,https://movie.douban.com/subject/37899051/
2026-10-01,什么意思夫妇,"['喜剧', '家庭']",['中国大陆'],987,https://movie.douban.com/subject/37667015/
2026-10-01,小猪佩奇·完美假期,"['喜剧', '动画', '冒险']","['中国大陆', '英国']",430,https://movie.douban.com/subject/36964833/
2026-10-03,重生2,"['动作', '犯罪']",['中国大陆'],3208,https://movie.douban.com/subject/37403222/
2026-10-05,生化危机：爆发夜,"['科幻', '惊悚', '恐怖']",['美国'],32841,https://movie.douban.com/subject/37068446/
2026-10-16,鲸口脱险,"['剧情', '惊悚', '冒险']",['美国'],3400,https://movie.douban.com/subject/36806762/
2026-10-23,生日快乐,['剧情'],['埃及'],21536,https://movie.douban.com/subject/37322586/
2026-10-23,象行记,['纪录片'],"['中国大陆', '新加坡']",1137,https://movie.douban.com/subject/36464801/
2026-12-31,活久久,"['剧情', '爱情']",['中国大陆'],269,https://movie.douban.com/subject/38443833/
2027-02-06,流浪地球3(上),"['科幻', '冒险', '灾难']",['中国大陆'],101364,https://movie.douban.com/subject/36212391/
2027-02-99,守密者,['剧情'],['中国大陆'],867,https://movie.douban.com/subject/37497264/
