release_date,title,genre,region,want_to_see,url
2026-07-03,小黄人与大怪兽,"['喜剧', '科幻', '动画']",['美国'],13037,https://movie.douban.com/subject/36962219/
2026-07-10,三国第一部：争洛阳,"['历史', '动画']",['中国大陆'],5917,https://movie.douban.com/subject/36752981/
2026-07-10,海洋奇缘：启航,"['喜剧', '动作', '奇幻']","['美国', '新西兰']",4345,https://movie.douban.com/subject/36343469/
2026-07-10,命抉,"['剧情', '犯罪', '悬疑']",['中国大陆'],138,https://movie.douban.com/subject/35498099/
2026-07-17,林家宅37号,"['悬疑', '惊悚']",['中国大陆'],76,https://movie.douban.com/subject/37435260/
2026-07-18,哈姆雷特,['剧情'],['英国'],16266,https://movie.douban.com/subject/26588017/
2026-07-24,八仙！,"['喜剧', '动画', '奇幻']",['中国大陆'],1464,https://movie.douban.com/subject/36882191/
2026-07-24,想你了,['剧情'],['中国大陆'],1393,https://movie.douban.com/subject/37021936/
2026-07-25,澎湖海战,"['动作', '历史', '战争']",['中国大陆'],4,https://movie.douban.com/subject/35558234/
2026-07-29,蜘蛛侠：崭新之日,"['动作', '科幻', '奇幻']",['美国'],38469,https://movie.douban.com/subject/36246195/
2026-08-01,群星闪耀时,"['剧情', '科幻']",['中国大陆'],5022,https://movie.douban.com/subject/35875462/
2026-08-07,杀死比尔：血色全传,"['动作', '犯罪']",['美国'],56938,https://movie.douban.com/subject/10756537/
2026-08-07,年会不能停2！,['喜剧'],['中国大陆'],11194,https://movie.douban.com/subject/36850814/
2026-08-08,大唐妖探,"['喜剧', '动画', '悬疑']",['中国大陆'],2006,https://movie.douban.com/subject/35464353/
2026-08-08,汪汪队立大功大电影3：勇闯恐龙...,"['喜剧', '科幻', '动画']","['加拿大', '美国']",483,https://movie.douban.com/subject/36791178/
2026-08-14,奥德赛,"['动作', '历史', '奇幻']","['美国', '英国']",84472,https://movie.douban.com/subject/36808876/
2026-08-14,逃出绝命街,"['动作', '科幻', '惊悚']",['美国'],12942,https://movie.douban.com/subject/36318703/
2026-08-19,去你的岛,"['爱情', '动画', '奇幻']",['中国大陆'],1844,https://movie.douban.com/subject/35275131/
2026-08-19,偷偷喜欢你,"['剧情', '爱情']",['中国台湾'],500,https://movie.douban.com/subject/36994226/
2026-08-19,偷偷藏不住,"['剧情', '爱情']",['中国大陆'],498,https://movie.douban.com/subject/37452950/
2026-08-19,我想留在你身边,"['爱情', '奇幻']",['中国大陆'],482,https://movie.douban.com/subject/35390242/
2026-08-21,手捧繁星,['剧情'],['中国大陆'],27,https://movie.douban.com/subject/37659649/
2026-08-28,密档,"['剧情', '悬疑']",['中国大陆'],529,https://movie.douban.com/subject/35209727/
2027-02-06,流浪地球3(上),"['科幻', '冒险', '灾难']",['中国大陆'],96608,https://movie.douban.com/subject/36212391/
2027-02-99,守密者,['剧情'],['中国大陆'],484,https://movie.douban.com/subject/37497264/
