release_date,title,genre,region,want_to_see,url
2025-09-03,生还,"['剧情', '战争']",['中国大陆'],986,https://movie.douban.com/subject/37296895/
2025-09-03,营救飞虎,"['剧情', '动作', '历史']",['中国大陆'],559,https://movie.douban.com/subject/37109678/
2025-09-05,关于约会的一切,"['喜剧', '爱情']",['意大利'],45230,https://movie.douban.com/subject/37067150/
2025-09-05,蜗牛回忆录,"['剧情', '动画']",['澳大利亚'],37774,https://movie.douban.com/subject/36467821/
2025-09-05,爱的暂停键,"['剧情', '爱情']",['挪威'],16587,https://movie.douban.com/subject/36253688/
2025-09-05,窗外是蓝星,['纪录片'],['中国大陆'],1195,https://movie.douban.com/subject/37007685/
2025-09-05,甜蜜恰好也三十,"['剧情', '喜剧', '爱情']",['中国大陆'],117,https://movie.douban.com/subject/30148235/
2025-09-05,兔儿谣,['惊悚'],['中国大陆'],82,https://movie.douban.com/subject/37465746/
2025-09-05,血色牢笼,"['剧情', '历史', '战争']",['俄罗斯'],64,https://movie.douban.com/subject/37327029/
2025-09-06,里斯本丸沉没,['纪录片'],['中国大陆'],153016,https://movie.douban.com/subject/30412658/
2025-09-06,小鹿斑比：清算,"['惊悚', '恐怖']","['英国', '美国']",2151,https://movie.douban.com/subject/36323488/
2025-09-06,红丝绸,"['动作', '历史', '悬疑']","['俄罗斯', '中国大陆']",917,https://movie.douban.com/subject/36926995/
2025-09-10,我们终将要和世界握手言和,"['剧情', '喜剧', '奇幻']",['中国大陆'],175,https://movie.douban.com/subject/36802217/
2025-09-12,家庭简史,"['剧情', '悬疑', '家庭']","['中国大陆', '丹麦']",5058,https://movie.douban.com/subject/34935178/
2025-09-12,地球脉动：万物有道,['纪录片'],['英国'],7,https://movie.douban.com/subject/37502490/
2025-09-13,轻于鸿毛,['剧情'],['中国大陆'],4242,https://movie.douban.com/subject/36782374/
2025-09-13,熊孩子·探险熊兵,"['儿童', '动画', '冒险']",['中国大陆'],529,https://movie.douban.com/subject/36319998/
2025-09-18,731,"['剧情', '战争']",['中国大陆'],87122,https://movie.douban.com/subject/27605659/
2025-09-19,这周五的游乐场,"['剧情', '家庭']",['中国大陆'],631,https://movie.douban.com/subject/36331129/
2025-09-99,同甘共苦,"['爱情', '恐怖']","['澳大利亚', '美国']",18147,https://movie.douban.com/subject/36772728/
2025-09-99,贪婪的人,"['喜剧', '犯罪']",['美国'],5469,https://movie.douban.com/subject/35897024/
2025-09-99,不亲密朋友,"['剧情', '喜剧']",['泰国'],4876,https://movie.douban.com/subject/36514438/
2025-09-99,偷天盗日,"['犯罪', '惊悚']",['美国'],2349,https://movie.douban.com/subject/36779171/
2025-09-99,父辈的天空,"['历史', '战争', '纪录片']",['中国大陆'],51,https://movie.douban.com/subject/37491016/
2025-09-99,英雄三元里,"['剧情', '历史', '战争']",['中国大陆'],46,https://movie.douban.com/subject/37395403/
2025-10-01,刺杀小说家2,"['动作', '奇幻']",['中国大陆'],13722,https://movie.douban.com/subject/35382381/
2025-10-01,抓特务,"['剧情', '犯罪']",['中国大陆'],5360,https://movie.douban.com/subject/36812879/
2025-10-01,三国的星空第一部,"['剧情', '历史', '动画']",['中国大陆'],3119,https://movie.douban.com/subject/36830173/
2025-10-01,熊猫计划2,"['喜剧', '动作']",['中国大陆'],1491,https://movie.douban.com/subject/37211128/
2025-10-01,猪猪侠·一只老猪的逆袭,"['剧情', '喜剧', '动画']",['中国大陆'],972,https://movie.douban.com/subject/37282414/
2025-10-18,醉刀客,"['剧情', '动作', '古装']",['中国大陆'],251,https://movie.douban.com/subject/36847664/
2025-10-99,小兵张嘎,"['剧情', '喜剧', '战争']",['中国大陆'],119,https://movie.douban.com/subject/36357382/
2025-11-15,三滴血,"['剧情', '犯罪']",['中国大陆'],12224,https://movie.douban.com/subject/30286126/
2025-12-31,无名之辈：意义非凡,"['喜剧', '犯罪']",['中国大陆'],21018,https://movie.douban.com/subject/36311677/
2025-12-31,浪浪人生,['剧情'],['中国大陆'],2920,https://movie.douban.com/subject/36207392/
2025-12-31,匿杀,"['犯罪', '悬疑']",['中国大陆'],1306,https://movie.douban.com/subject/36073533/
2026-05-01,千金不换,"['剧情', '喜剧']",['中国大陆'],2026,https://movie.douban.com/subject/36918875/
2027-02-06,流浪地球3(上),"['科幻', '冒险', '灾难']",['中国大陆'],85135,https://movie.douban.com/subject/36212391/
