release_date,title,genre,region,want_to_see,url
2025-09-03,生还,"['剧情', '战争']",['中国大陆'],1067,https://movie.douban.com/subject/37296895/
2025-09-03,营救飞虎,"['剧情', '动作', '历史']",['中国大陆'],634,https://movie.douban.com/subject/37109678/
2025-09-05,关于约会的一切,"['喜剧', '爱情']",['意大利'],48693,https://movie.douban.com/subject/37067150/
2025-09-05,蜗牛回忆录,"['剧情', '动画']",['澳大利亚'],38470,https://movie.douban.com/subject/36467821/
2025-09-05,爱的暂停键,"['剧情', '爱情']",['挪威'],18077,https://movie.douban.com/subject/36253688/
2025-09-05,窗外是蓝星,['纪录片'],['中国大陆'],1492,https://movie.douban.com/subject/37007685/
2025-09-05,血色牢笼,"['剧情', '历史', '战争']",['俄罗斯'],262,https://movie.douban.com/subject/37327029/
2025-09-05,甜蜜恰好也三十,"['剧情', '喜剧', '爱情']",['中国大陆'],135,https://movie.douban.com/subject/30148235/
2025-09-05,兔儿谣,['惊悚'],['中国大陆'],107,https://movie.douban.com/subject/37465746/
2025-09-06,里斯本丸沉没,['纪录片'],['中国大陆'],153380,https://movie.douban.com/subject/30412658/
2025-09-06,小鹿斑比：清算,"['惊悚', '恐怖']","['英国', '美国']",2356,https://movie.douban.com/subject/36323488/
2025-09-06,红丝绸,"['动作', '历史', '悬疑']","['俄罗斯', '中国大陆']",1002,https://movie.douban.com/subject/36926995/
2025-09-10,我们终将要和世界握手言和,"['剧情', '喜剧', '奇幻']",['中国大陆'],228,https://movie.douban.com/subject/36802217/
2025-09-12,家庭简史,"['剧情', '悬疑', '家庭']","['中国大陆', '丹麦']",5126,https://movie.douban.com/subject/34935178/
2025-09-12,地球脉动：万物有道,['纪录片'],['英国'],75,https://movie.douban.com/subject/37502490/
2025-09-13,逃离抢钱镇,"['喜剧', '犯罪']",['美国'],5917,https://movie.douban.com/subject/35897024/
2025-09-13,轻于鸿毛,['剧情'],['中国大陆'],4773,https://movie.douban.com/subject/36782374/
2025-09-13,熊孩子·探险熊兵,"['儿童', '动画', '冒险']",['中国大陆'],531,https://movie.douban.com/subject/36319998/
2025-09-18,731,"['剧情', '战争']",['中国大陆'],87474,https://movie.douban.com/subject/27605659/
2025-09-19,这周五的游乐场,"['剧情', '家庭']",['中国大陆'],647,https://movie.douban.com/subject/36331129/
2025-10-01,刺杀小说家2,"['动作', '奇幻']",['中国大陆'],13953,https://movie.douban.com/subject/35382381/
2025-10-01,抓特务,"['剧情', '犯罪']",['中国大陆'],5502,https://movie.douban.com/subject/36812879/
2025-10-01,三国的星空第一部,"['剧情', '历史', '动画']",['中国大陆'],3219,https://movie.douban.com/subject/36830173/
2025-10-01,熊猫计划2,"['喜剧', '动作']",['中国大陆'],1508,https://movie.douban.com/subject/37211128/
2025-10-01,猪猪侠·一只老猪的逆袭,"['喜剧', '动画']",['中国大陆'],1101,https://movie.douban.com/subject/37282414/
2025-10-18,醉刀客,"['剧情', '动作', '古装']",['中国大陆'],262,https://movie.douban.com/subject/36847664/
2025-10-99,小兵张嘎,"['剧情', '喜剧', '战争']",['中国大陆'],122,https://movie.douban.com/subject/36357382/
2025-11-15,三滴血,"['剧情', '犯罪']",['中国大陆'],12319,https://movie.douban.com/subject/30286126/
2025-12-31,无名之辈：意义非凡,"['喜剧', '犯罪']",['中国大陆'],21060,https://movie.douban.com/subject/36311677/
2025-12-31,浪浪人生,['剧情'],['中国大陆'],2957,https://movie.douban.com/subject/36207392/
2025-12-31,匿杀,"['犯罪', '悬疑']",['中国大陆'],1353,https://movie.douban.com/subject/36073533/
2026-05-01,千金不换,"['剧情', '喜剧']",['中国大陆'],2052,https://movie.douban.com/subject/36918875/
2027-02-06,流浪地球3(上),"['科幻', '冒险', '灾难']",['中国大陆'],85189,https://movie.douban.com/subject/36212391/
