release_date,title,genre,region,want_to_see,url
2026-09-04,坠落2：死点,"['惊悚', '冒险']","['美国', '英国']",10494,https://movie.douban.com/subject/36318704/
2026-09-04,怒之杀,"['动作', '犯罪', '惊悚']","['英国', '美国']",4508,https://movie.douban.com/subject/36889088/
2026-09-04,怪屋,"['悬疑', '惊悚', '恐怖']",['中国大陆'],859,https://movie.douban.com/subject/37427091/
2026-09-05,燃烧吧！爸爸,"['剧情', '喜剧']",['中国大陆'],4243,https://movie.douban.com/subject/36903929/
2026-09-05,红闪电,['剧情'],['中国大陆'],178,https://movie.douban.com/subject/37171813/
2026-09-12,浪花儿,['纪录片'],['中国大陆'],3715,https://movie.douban.com/subject/37527015/
2026-09-12,偷偷喜欢你,"['剧情', '爱情']",['中国台湾'],871,https://movie.douban.com/subject/36994226/
2026-09-12,我想留在你身边,"['爱情', '奇幻']",['中国大陆'],867,https://movie.douban.com/subject/35390242/
2026-09-17,目不转睛,['悬疑'],['中国大陆'],115,https://movie.douban.com/subject/37517044/
2026-09-25,复仇者联盟4：终局之战,"['剧情', '动作', '科幻']",['美国'],202985,https://movie.douban.com/subject/26100958/
2026-09-25,老江湖,"['动作', '犯罪']",['中国大陆'],2791,https://movie.douban.com/subject/35840408/
2026-09-25,梁祝·化蝶,"['爱情', '动画', '奇幻']","['中国大陆', '中国香港']",329,https://movie.douban.com/subject/36421885/
2026-09-25,死亡禁区实录,"['悬疑', '惊悚', '恐怖']",['中国大陆'],263,https://movie.douban.com/subject/37380650/
2026-09-25,铁达妮的号,"['剧情', '喜剧']",['中国大陆'],95,https://movie.douban.com/subject/37144718/
2026-10-23,象行记,['纪录片'],"['中国大陆', '新加坡']",884,https://movie.douban.com/subject/36464801/
2027-02-06,流浪地球3(上),"['科幻', '冒险', '灾难']",['中国大陆'],100466,https://movie.douban.com/subject/36212391/
2027-02-99,守密者,['剧情'],['中国大陆'],778,https://movie.douban.com/subject/37497264/
