release_date,title,genre,region,want_to_see,url
2026-10-01,神探之痕迹‎,['犯罪'],['中国大陆'],5200,https://movie.douban.com/subject/37247814/
2026-10-01,活色生香,['剧情'],['中国大陆'],1777,https://movie.douban.com/subject/37899051/
2026-10-01,侦战,"['剧情', '动作', '犯罪']","['中国香港', '中国大陆']",1765,https://movie.douban.com/subject/36912789/
2026-10-01,什么意思夫妇,"['喜剧', '家庭']",['中国大陆'],1103,https://movie.douban.com/subject/37667015/
2026-10-01,小猪佩奇·完美假期,"['喜剧', '动画', '冒险']","['中国大陆', '英国']",451,https://movie.douban.com/subject/36964833/
2026-10-01,新大头儿子和小头爸爸之天眼系列...,"['动画', '奇幻']",['中国大陆'],34,https://movie.douban.com/subject/38902940/
2026-10-03,重生2,"['动作', '犯罪']",['中国大陆'],3911,https://movie.douban.com/subject/37403222/
2026-10-05,生化危机：爆发夜,"['科幻', '惊悚', '恐怖']",['美国'],34228,https://movie.douban.com/subject/37068446/
2026-10-16,鲸口脱险,"['剧情', '惊悚', '冒险']",['美国'],3492,https://movie.douban.com/subject/36806762/
2026-10-23,生日快乐,['剧情'],['埃及'],21766,https://movie.douban.com/subject/37322586/
2026-10-23,象行记,['纪录片'],"['中国大陆', '新加坡']",1151,https://movie.douban.com/subject/36464801/
2026-11-20,试探,"['剧情', '悬疑', '惊悚']",['中国大陆'],913,https://movie.douban.com/subject/35068655/
2026-12-31,活久久,"['剧情', '爱情']",['中国大陆'],284,https://movie.douban.com/subject/38443833/
2026-12-31,狼牙行动,"['动作', '犯罪']",['中国大陆'],26,https://movie.douban.com/subject/38412138/
2027-02-06,流浪地球3(上),"['科幻', '冒险', '灾难']",['中国大陆'],101407,https://movie.douban.com/subject/36212391/
2027-02-99,守密者,['剧情'],['中国大陆'],868,https://movie.douban.com/subject/37497264/
