release_date,title,genre,region,want_to_see,url
2026-07-03,特立独行,"['剧情', '喜剧']",['中国大陆'],22321,https://movie.douban.com/subject/36953973/
2026-07-03,小黄人与大怪兽,"['喜剧', '科幻', '动画']",['美国'],12348,https://movie.douban.com/subject/36962219/
2026-07-10,三国第一部：争洛阳,"['历史', '动画']",['中国大陆'],5338,https://movie.douban.com/subject/36752981/
2026-07-10,海洋奇缘：启航,"['喜剧', '动作', '奇幻']","['美国', '新西兰']",4175,https://movie.douban.com/subject/36343469/
2026-07-10,大圣崛起,"['动画', '奇幻', '冒险']",['中国大陆'],3357,https://movie.douban.com/subject/26822087/
2026-07-10,命抉,"['剧情', '犯罪', '悬疑']",['中国大陆'],124,https://movie.douban.com/subject/35498099/
2026-07-17,林家宅37号,"['悬疑', '惊悚']",['中国大陆'],69,https://movie.douban.com/subject/37435260/
2026-07-24,想你了,['剧情'],['中国大陆'],1312,https://movie.douban.com/subject/37021936/
2026-07-24,八仙！,"['喜剧', '动画', '奇幻']",['中国大陆'],1240,https://movie.douban.com/subject/36882191/
2026-07-25,澎湖海战,"['动作', '历史', '战争']",['中国大陆'],4,https://movie.douban.com/subject/35558234/
2026-07-29,蜘蛛侠：崭新之日,"['动作', '科幻', '奇幻']",['美国'],37557,https://movie.douban.com/subject/36246195/
2026-07-99,痴迷,['恐怖'],['美国'],47674,https://movie.douban.com/subject/37450627/
2026-07-99,功夫女足,"['剧情', '喜剧', '运动']","['中国香港', '中国大陆']",17166,https://movie.douban.com/subject/36452545/
2026-08-01,群星闪耀时,"['剧情', '科幻']",['中国大陆'],4878,https://movie.douban.com/subject/35875462/
2026-08-07,年会不能停2！,['喜剧'],['中国大陆'],10844,https://movie.douban.com/subject/36850814/
2026-08-08,大唐妖探,"['喜剧', '动画', '悬疑']",['中国大陆'],1963,https://movie.douban.com/subject/35464353/
2026-08-08,汪汪队立大功大电影3：勇闯恐龙...,"['喜剧', '科幻', '动画']","['加拿大', '美国']",460,https://movie.douban.com/subject/36791178/
2026-08-14,奥德赛,"['动作', '历史', '奇幻']","['美国', '英国']",83413,https://movie.douban.com/subject/36808876/
2026-08-14,逃出绝命街,"['动作', '科幻', '惊悚']",['美国'],12702,https://movie.douban.com/subject/36318703/
2026-08-19,偷偷喜欢你,"['剧情', '爱情']",['中国台湾'],492,https://movie.douban.com/subject/36994226/
2026-08-19,偷偷藏不住,"['剧情', '爱情']",['中国大陆'],490,https://movie.douban.com/subject/37452950/
2026-08-19,我想留在你身边,"['爱情', '奇幻']",['中国大陆'],472,https://movie.douban.com/subject/35390242/
2026-08-21,手捧繁星,['剧情'],['中国大陆'],21,https://movie.douban.com/subject/37659649/
2026-08-28,密档,"['剧情', '悬疑']",['中国大陆'],509,https://movie.douban.com/subject/35209727/
2027-02-06,流浪地球3(上),"['科幻', '冒险', '灾难']",['中国大陆'],96507,https://movie.douban.com/subject/36212391/
2027-02-99,守密者,['剧情'],['中国大陆'],477,https://movie.douban.com/subject/37497264/
